record_id,name,place_type,place,place_normalised,wikidata_id,country,latitude,longitude
251,Louis-Félix Chabaud,birthplace,Venelles (Bouches du Rhône),Venelles,Q652042,France,43.598333333333,5.4825
251,Louis-Félix Chabaud,deathplace,Venelles (Bouches du Rhône),Venelles,Q652042,France,43.598333333333,5.4825
252,Wilbrod Chabrol,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
252,Wilbrod Chabrol,deathplace,Le Vésinet,Le Vésinet,Q641607,France,48.893888888889,2.1322222222222
253,Jean Chalgrin,birthplace,Paris (paroisse Saint-Sulpice),Paris,Q90,France,48.856944444444,2.3513888888889
253,Jean Chalgrin,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
254,René Challan,birthplace,Asnières (Hauts de Seine),Asnières-sur-Seine,Q191415,France,48.911111111111,2.2855555555556
254,René Challan,deathplace,Nevers (Nièvre),Nevers,Q166997,France,46.9925,3.1566666666667
255,Charles-Michel-Ange Challe,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
255,Charles-Michel-Ange Challe,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
256,Simon Challe,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
256,Simon Challe,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
257,Louis-Léopold Chambard,birthplace,Saint-Amour (Jura),Saint-Amour,Q750425,France,46.435555555556,5.3430555555556
257,Louis-Léopold Chambard,deathplace,Neuilly-sur-Seine (Hauts de Seine),Neuilly-sur-Seine,Q48958,France,48.887222222222,2.2675
258,Jean-Baptiste Antoine Champeil,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
258,Jean-Baptiste Antoine Champeil,deathplace,Alençon (Orne).,Alençon,Q181269,France,48.429722222222,0.091944444444444
259,Jules-Clément Chaplain,birthplace,Mortagne-au-Perche (Orne),Mortagne-au-Perche,Q476288,France,48.520277777778,0.54722222222222
259,Jules-Clément Chaplain,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
260,Henri Chapu,birthplace,Le Mée (Seine et Marne),Le Mée-sur-Seine,Q1058178,France,48.5375,2.6319444444444
260,Henri Chapu,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
261,Barthélémy-François Chardigny,birthplace,Rouen (Seine-Maritime),Rouen,Q30974,France,49.443055555556,1.1025
261,Barthélémy-François Chardigny,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
262,Pierre Jean-Baptiste Chardin,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
262,Pierre Jean-Baptiste Chardin,deathplace,Venise (Italie),Venice,Q641,Italy,45.439722222222,12.331944444444
263,Sébastien-Juste Chardin,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
263,Sébastien-Juste Chardin,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
264,Adolphe Charlet,birthplace,Verdun (Meuse),Verdun,Q154748,France,49.159722222222,5.3827777777778
264,Adolphe Charlet,deathplace,Trèves (Allemagne),Trier,Q3138,Germany,49.756666666667,6.6413888888889
265,Joseph Charlot,birthplace,Nancy (Meurthe-et-Moselle),Nancy,Q40898,France,48.692777777778,6.1836111111111
265,Joseph Charlot,deathplace,Sèvres (Hauts-de-Seine),Sèvres,Q206493,France,48.823055555556,2.2108333333333
266,René Charpentier,birthplace,Cuillé (Mayenne),Cuillé,Q1003645,France,47.970833333333,-1.1186111111111
266,René Charpentier,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
268,Jean Charpentier,birthplace,,,,,,
268,Jean Charpentier,deathplace,,,,,,
269,Gustave Charpentier,birthplace,Dieuze (Moselle),Dieuze,Q22695,France,48.812222222222,6.7197222222222
269,Gustave Charpentier,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
270,Michel Charpentier,birthplace,Auvers-sur-Oise (Val d’Oise),Auvers-sur-Oise,Q212406,France,49.071666666667,2.1741666666667
270,Michel Charpentier,deathplace,,,,,,
271,Théobald Chartran,birthplace,Besançon (Doubs),Besançon,Q37776,France,47.242222222222,6.0213888888889
271,Théobald Chartran,deathplace,Neuilly-sur-Seine (Hauts de Seine),Neuilly-sur-Seine,Q48958,France,48.887222222222,2.2675
272,André Chatelin,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
272,André Chatelin,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
273,André Chatillon,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
273,André Chatillon,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
274,Antoine-Denis Chaudet,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
274,Antoine-Denis Chaudet,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
275,François-Benjamin Chaussemiche,birthplace,Tours (Indre et Loire),Tours,Q288,France,47.392777777778,0.68833333333333
275,François-Benjamin Chaussemiche,deathplace,Paris (6ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
276,Charles Chaynes,birthplace,Toulouse (Haute Garonne),Toulouse,Q7880,France,43.604444444444,1.4438888888889
276,Charles Chaynes,deathplace,Saint-Mandé (Val de Marne),Saint-Mandé,Q18102,France,48.841388888889,2.4177777777778
277,Georges Chedanne,birthplace,Maromme (Seine-Maritime),Maromme,Q676672,France,49.481944444444,1.0419444444444
277,Georges Chedanne,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
278,Hippolyte André Jean Baptiste Chélard,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
278,Hippolyte André Jean Baptiste Chélard,deathplace,Weimar (Allemagne),Weimar,Q3955,Germany,50.983333333333,11.316666666667
279,Louis Chéron,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
279,Louis Chéron,deathplace,Londres (Royaume-Uni),London,Q84,United Kingdom,51.507222222222,-0.1275
280,Mathurin Cherpitel,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
280,Mathurin Cherpitel,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
281,Jean-François Chevalier de Beauregard,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
281,Jean-François Chevalier de Beauregard,deathplace,,,,,,
282,Jean-Michel Chevotet,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
282,Jean-Michel Chevotet,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
283,Joséphine Chevry,birthplace,Étampes (Essonne),Étampes,Q205584,France,48.435,2.1622222222222
283,Joséphine Chevry,deathplace,,,,,,
284,Georges-Robert Cheyssial,birthplace,Paris (6ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
284,Georges-Robert Cheyssial,deathplace,Paris (17ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
285,François Chifflart,birthplace,Saint-Omer (Pas-de-Calais),Saint-Omer,Q208793,France,50.748333333333,2.2608333333333
285,François Chifflart,deathplace,Paris (17ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
286,Jules-Léon Chifflot,birthplace,Dôle (Jura),Dole,Q205586,France,47.092222222222,5.4897222222222
286,Jules-Léon Chifflot,deathplace,Neuilly-sur-Seine (Hauts de Seine),Neuilly-sur-Seine,Q48958,France,48.887222222222,2.2675
287,Maurice Chot-Plassot,birthplace,Neuilly-sur-Seine (Hauts de Seine),Neuilly-sur-Seine,Q48958,France,48.887222222222,2.2675
287,Maurice Chot-Plassot,deathplace,Orist (Landes),Orist,Q1070509,France,43.640555555556,-1.1769444444444
288,Joseph Christophe,birthplace,Verdun (Meuse),Verdun,Q154748,France,49.159722222222,5.3827777777778
288,Joseph Christophe,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
290,Joseph Clémence,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
290,Joseph Clémence,deathplace,,,,,,
291,Félix-Auguste Clément,birthplace,Donzère (Drôme),Donzère,Q817843,France,44.443611111111,4.71
291,Félix-Auguste Clément,deathplace,Cherchell (Algérie),Cherchell,Q1617666,Algeria,36.6075,2.19
292,Jean-Jacques Clerget,birthplace,Dijon (Côte-d’Or),Dijon,Q7003,France,47.323055555556,5.0419444444444
292,Jean-Jacques Clerget,deathplace,Saint-Cloud (Hauts-de-Seine),Saint-Cloud,Q189153,France,48.846388888889,2.2152777777778
293,Jean-Jacques Clérion,birthplace,Aix-en-Provence (Bouches-du-Rhône),Aix-en-Provence,Q47465,France,43.527777777778,5.4455555555556
293,Jean-Jacques Clérion,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
294,Charles-Louis Clérisseau,birthplace,Paris  (paroisse de Saint-Germain l’Auxerrois),Paris,Q90,France,48.856944444444,2.3513888888889
294,Charles-Louis Clérisseau,deathplace,Auteuil (Ile-de-France),Auteuil,Q784536,France,48.85,2.2666666666667
295,Claude Michel,birthplace,Nancy (Meurthe-et-Moselle),Nancy,Q40898,France,48.692777777778,6.1836111111111
295,Claude Michel,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
296,Adrienne Clostre,birthplace,Thomery (Seine-et-Marne),Thomery,Q899588,France,48.408333333333,2.7861111111111
296,Adrienne Clostre,deathplace,Serrières (Ardèche),Serrières,Q195095,France,45.318055555556,4.7633333333333
297,Benoît Le Coffre,birthplace,Copenhague (Danemark),Copenhagen,Q1748,Denmark,55.676111111111,12.568888888889
297,Benoît Le Coffre,deathplace,Copenhague (Danemark),Copenhagen,Q1748,Denmark,55.676111111111,12.568888888889
298,Léon Cogniet,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
298,Léon Cogniet,deathplace,Paris (10ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
299,Léonce Cohen,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
299,Léonce Cohen,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
300,Joseph Coiny,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
300,Joseph Coiny,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
301,Hyacinthe Collin de Vermont,birthplace,Versailles (Yvelines),Versailles,Q621,France,48.804722222222,2.1341666666667
301,Hyacinthe Collin de Vermont,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
302,Hubert Colinet,birthplace,,,,,,
302,Hubert Colinet,deathplace,,,,,,
303,Louis Combes,birthplace,Podensac (Gironde),Podensac,Q194315,France,44.651111111111,-0.35527777777778
303,Louis Combes,deathplace,Bordeaux (Gironde),Bordeaux,Q1479,France,44.837777777778,-0.57944444444444
304,Léon Comerre,birthplace,Trélon (Nord),Trélon,Q663569,France,50.058333333333,4.1027777777778
304,Léon Comerre,deathplace,Le Vésinet (Yvelines).,Le Vésinet,Q641607,France,48.893888888889,2.1322222222222
305,Simon-Claude Constant-Dufeux,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
305,Simon-Claude Constant-Dufeux,deathplace,Paris (6ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
306,Jean Conte,birthplace,Toulouse (Haute Garonne),Toulouse,Q7880,France,43.604444444444,1.4438888888889
306,Jean Conte,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
307,Louis Convers,birthplace,Paris (9ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
307,Louis Convers,deathplace,Paris (17ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
308,Georges-Ernest Coquart,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
308,Georges-Ernest Coquart,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
309,Jean Coraboeuf,birthplace,Pouillé-les-Coteaux (Loire-Atlantique),Pouillé-les-Côteaux,Q531686,France,47.455277777778,-1.1622222222222
309,Jean Coraboeuf,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
310,Alphonse-Amédée Cordonnier,birthplace,La Madeleine-lès-Lille (Nord),La Madeleine,Q842003,France,50.655277777778,3.0702777777778
310,Alphonse-Amédée Cordonnier,deathplace,Paris (16ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
311,Jacques Cordonnier,birthplace,Argenteuil (Val d’Oise),Argenteuil,Q181946,France,48.947777777778,2.2475
311,Jacques Cordonnier,deathplace,Eaubonne (Val d’Oise),Eaubonne,Q240771,France,48.991388888889,2.2797222222222
312,Jean-Baptiste Corneille,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
312,Jean-Baptiste Corneille,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
313,Barthélémy Corneille,birthplace,Marseille (Bouches du Rhône),Marseille,Q23482,France,43.296666666667,5.3763888888889
313,Barthélémy Corneille,deathplace,Florence (Italie),Florence,Q2044,Italy,43.771388888889,11.254166666667
314,Michel de Cornical,birthplace,Saint-Lô (Manche),Saint-Lô,Q181704,France,49.114444444444,-1.0916666666667
314,Michel de Cornical,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
315,Yves Cornière,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
315,Yves Cornière,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
316,Jean Cornu,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
316,Jean Cornu,deathplace,Lisieux (Calvados),Lisieux,Q188743,France,49.145555555556,0.22555555555556
317,Armand Corot,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
317,Armand Corot,deathplace,,,,,,
319,Jean-Pierre Cortot,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
319,Jean-Pierre Cortot,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
320,Jean-Baptiste Coste,birthplace,Marseille (Bouches du Rhône),Marseille,Q23482,France,43.296666666667,5.3763888888889
320,Jean-Baptiste Coste,deathplace,,,,,,
321,Marie-Alexandre-Lucien Coudray,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
321,Marie-Alexandre-Lucien Coudray,deathplace,,,,,,
322,Brigitte-Anne-Marie Courme,birthplace,Marseille (Bouches du Rhône),Marseille,Q23482,France,43.296666666667,5.3763888888889
322,Brigitte-Anne-Marie Courme,deathplace,Laversine (Aisne),Laversine,Q871344,France,49.351111111111,3.17
323,Joseph-Désiré Court,birthplace,Rouen (Seine-Maritime),Rouen,Q30974,France,49.443055555556,1.1025
323,Joseph-Désiré Court,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
324,Alexandre Courtois,birthplace,Paris (20ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
324,Alexandre Courtois,deathplace,Grenoble (Isère),Grenoble,Q1289,France,45.186944444444,5.7263888888889
325,Jean Antoine Coussin,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
325,Jean Antoine Coussin,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
326,Pierre-Gilles Coustillier,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
326,Pierre-Gilles Coustillier,deathplace,,,,,,
328,Guillaume Coustou the Elder,birthplace,Lyon (Rhône),Lyon,Q456,France,45.758888888889,4.8413888888889
328,Guillaume Coustou the Elder,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
329,Guillaume Coustou the Younger,birthplace,Paris  (paroisse de Saint-Germain l’Auxerrois),Paris,Q90,France,48.856944444444,2.3513888888889
329,Guillaume Coustou the Younger,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
330,Amable-Paul Coutan,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
330,Amable-Paul Coutan,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
331,Jules Coutan,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
331,Jules Coutan,deathplace,Paris (6ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
332,Raymond Couvègnes,birthplace,Ermont (Seine et Oise),Ermont,Q239123,France,48.991388888889,2.2594444444444
332,Raymond Couvègnes,deathplace,Boulogne (Hauts de Seine),Boulogne-Billancourt,Q172455,France,48.835277777778,2.2413888888889
333,Antoine Coypel,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
333,Antoine Coypel,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
334,Gustave Crauck,birthplace,Valenciennes (Nord),Valenciennes,Q163795,France,50.359166666667,3.525
334,Gustave Crauck,deathplace,Meudon (Hauts de Seine),Meudon,Q234735,France,48.8075,2.2402777777778
335,Camille Crenier,birthplace,Paris (20ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
335,Camille Crenier,deathplace,Notre-Dame-de-Lorette (Pas de Calais).,Notre Dame de Lorette,Q2972644,France,50.401111111111,2.7188888888889
336,Mathurin Crucy,birthplace,Nantes (Loire-Atlantique),Nantes,Q12191,France,47.217222222222,-1.5538888888889
336,Mathurin Crucy,deathplace,Chantenay  près de Nantes (Loire-Atlantique).,Chantenay-sur-Loire,Q2956357,France,47.20696,-1.59497
337,Louis-Léon Cugnot,birthplace,Vaugirard (Seine),Vaugirard,Q3555080,France,48.83688,2.29579
337,Louis-Léon Cugnot,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
338,Alfred de Curzon,birthplace,Poitiers (Vienne),Poitiers,Q6616,France,46.581111111111,0.33527777777778
338,Alfred de Curzon,deathplace,Asnières (Hauts de Seine),Asnières-sur-Seine,Q191415,France,48.911111111111,2.2855555555556
339,Charles Gussin,birthplace,,,,,,
339,Charles Gussin,deathplace,,,,,,
340,Jean-Michel Damase,birthplace,Bordeaux (Gironde),Bordeaux,Q1479,France,44.837777777778,-0.57944444444444
340,Jean-Michel Damase,deathplace,Paris (16ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
341,Eugène Jean Damery,birthplace,Paris (12ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
341,Eugène Jean Damery,deathplace,Nice (Alpes maritimes),Nice,Q33959,France,43.701944444444,7.2683333333333
342,Paul-Marcel Dammann,birthplace,Montgeron (Essonne),Montgeron,Q242569,France,48.7075,2.4552777777778
342,Paul-Marcel Dammann,deathplace,Montgeron (Essonne),Montgeron,Q242569,France,48.7075,2.4552777777778
343,Michel-François Dandré-Bardon,birthplace,Aix-en-Provence (Bouches-du-Rhône),Aix-en-Provence,Q47465,France,43.527777777778,5.4455555555556
343,Michel-François Dandré-Bardon,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
344,Henri-Camille Danger,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
344,Henri-Camille Danger,deathplace,"Fondettes, Tours (Indre et Loire).",Fondettes,Q527676,France,47.404166666667,0.59888888888889
345,Antoine Laurent Dantan,birthplace,Saint-Cloud (Hauts-de-Seine),Saint-Cloud,Q189153,France,48.846388888889,2.2152777777778
345,Antoine Laurent Dantan,deathplace,Saint-Cloud (Hauts-de-Seine),Saint-Cloud,Q189153,France,48.846388888889,2.2152777777778
347,Charles François Darnaudin,birthplace,Versailles (Yvelines),Versailles,Q621,France,48.804722222222,2.1341666666667
347,Charles François Darnaudin,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
348,Honoré Daumet,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
348,Honoré Daumet,deathplace,Paris (6ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
349,Joseph Daussoigne-Méhul,birthplace,Givet (Ardennes),Givet,Q241940,France,50.138055555556,4.8241666666667
349,Joseph Daussoigne-Méhul,deathplace,Liège (Belgique).,Liège,Q3992,Belgium,50.639722222222225,5.570555555555556
350,Pierre-Victor Dautel,birthplace,Valenciennes (Nord),Valenciennes,Q163795,France,50.359166666667,3.525
350,Pierre-Victor Dautel,deathplace,Ancenis (Loire Atlantique).,Ancenis,Q213515,France,47.372777777778,-1.1783333333333
351,Paul Daviaud,birthplace,Viarmes (Val d’Oise),Viarmes,Q1624841,France,49.127777777778,2.3702777777778
351,Paul Daviaud,deathplace,Viarmes (Val d’Oise),Viarmes,Q1624841,France,49.127777777778,2.3702777777778
352,Jacques-Louis David,birthplace,Paris  (paroisse de Saint-Germain l’Auxerrois),Paris,Q90,France,48.856944444444,2.3513888888889
352,Jacques-Louis David,deathplace,Bruxelles (Belgique),City of Brussels,Q239,Belgium,50.846666666666664,4.351666666666667
353,Samuel David,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
353,Samuel David,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
354,David d'Angers,birthplace,Angers (Maine et Loire),Angers,Q38380,France,47.472777777778,-0.55555555555556
354,David d'Angers,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
355,Augustin-Charles d'Aviler,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
355,Augustin-Charles d'Aviler,deathplace,Montpellier (Hérault),Montpellier,Q6441,France,43.610919444444,3.8772305555556
356,Claude-Louis d'Aviler,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
356,Claude-Louis d'Aviler,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
357,Jean François de Troy,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
357,Jean François de Troy,deathplace,Rome (Italie),Rome,Q220,Italy,41.893055555556,12.482777777778
358,Jacques Debat-Ponsan,birthplace,Copenhague (Danemark),Copenhagen,Q1748,Denmark,55.676111111111,12.568888888889
358,Jacques Debat-Ponsan,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
359,Auguste-Hyacinthe Debay,birthplace,Nantes (Loire-Atlantique),Nantes,Q12191,France,47.217222222222,-1.5538888888889
359,Auguste-Hyacinthe Debay,deathplace,Paris (6ème arrondissement),Paris,Q90,France,48.856944444444,2.3513888888889
360,Jean Baptiste Joseph Debay,birthplace,Nantes (Loire-Atlantique),Nantes,Q12191,France,47.217222222222,-1.5538888888889
360,Jean Baptiste Joseph Debay,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
361,Charles-Théodore Deblois,birthplace,Fleurines (Oise),Fleurines,Q819566,France,49.262222222222,2.5855555555556
361,Charles-Théodore Deblois,deathplace,La Varenne-Saint-Hilaire (Val de Marne).,La Varenne-Saint-Hilaire,Q18276998,France,,
362,Joseph-Eustache de Bourge,birthplace,,,,,,
362,Joseph-Eustache de Bourge,deathplace,,,,,,
363,Antoine Joseph de Bourge,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
363,Antoine Joseph de Bourge,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
364,Claude Debussy,birthplace,Saint-Germain-en-Laye (Yvelines),Saint-Germain-en-Laye,Q60847808,France,48.896388888889,2.0905555555556
364,Claude Debussy,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
365,Albert Decaris,birthplace,Sotteville-lès-Rouen (Seine Maritime),Sotteville-lès-Rouen,Q317082,France,49.408611111111,1.0891666666667
365,Albert Decaris,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
366,Adolphe Déchenaud,birthplace,Saint-Ambreuil près de Sennecey-le-Grand (Saône et Loire).,Saint-Ambreuil,Q1626277,France,46.691666666667,4.86
366,Adolphe Déchenaud,deathplace,Neuilly (Hauts de Seine),Neuilly-sur-Seine,Q48958,France,48.887222222222,2.2675
367,Jean Baptiste Dedeban,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
367,Jean Baptiste Dedeban,deathplace,,,,,,
368,Pierre-Anne Dedreux,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
368,Pierre-Anne Dedreux,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
369,Jean-Baptiste Defer,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
369,Jean-Baptiste Defer,deathplace,,,,,,
370,Louis Pierre Deffès,birthplace,Toulouse (Haute Garonne),Toulouse,Q7880,France,43.604444444444,1.4438888888889
370,Louis Pierre Deffès,deathplace,Toulouse (Midi-Pyrénées),Toulouse,Q7880,France,43.604444444444,1.4438888888889
371,Alphonse Defrasse,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
371,Alphonse Defrasse,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
372,Charles Degeorge,birthplace,Lyon (Rhône),Lyon,Q456,France,45.758888888889,4.8413888888889
372,Charles Degeorge,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
373,Henri Deglane,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
373,Henri Deglane,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
374,François-Nicolas Delaistre,birthplace,Paris  (paroisse de Saint-Germain l’Auxerrois),Paris,Q90,France,48.856944444444,2.3513888888889
374,François-Nicolas Delaistre,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
375,Raymond Delamarre,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
375,Raymond Delamarre,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
376,François-Jacques Delannoy,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
376,François-Jacques Delannoy,deathplace,Sèvres (Hauts-de-Seine),Sèvres,Q206493,France,48.823055555556,2.2108333333333
377,Marie-Antoine Delannoy,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
377,Marie-Antoine Delannoy,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
378,Eugène Delaplanche,birthplace,Belleville (Seine),Belleville,Q1440685,France,48.871,2.385
378,Eugène Delaplanche,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
379,Louis-Félix Delarue,birthplace,Versailles (Yvelines),Versailles,Q621,France,48.804722222222,2.1341666666667
379,Louis-Félix Delarue,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
380,Louis-Marcel Delaunay,birthplace,,,,,,
380,Louis-Marcel Delaunay,deathplace,,,,,,
381,Jules-Élie Delaunay,birthplace,Nantes (Loire-Atlantique),Nantes,Q12191,France,47.217222222222,-1.5538888888889
381,Jules-Élie Delaunay,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
382,Louis Delaville,birthplace,Jouy-sous-Thelle (Oise),Jouy-sous-Thelle,Q786514,France,49.317222222222,1.97
382,Louis Delaville,deathplace,Lens (Pas de Calais),Lens,Q165271,France,50.431388888889,2.8325
383,Alfred Deléhelle,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
383,Alfred Deléhelle,deathplace,,,,,,
384,Louis Désiré Joseph Delemer,birthplace,Lille (Nord),Lille,Q648,France,50.631944444444,3.0575
384,Louis Désiré Joseph Delemer,deathplace,Lille (Nord),Lille,Q648,France,50.631944444444,3.0575
385,Marc Delmas,birthplace,Saint-Quentin (Aisne),Saint-Quentin,Q182744,France,49.847777777778,3.2855555555556
385,Marc Delmas,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
386,Nicolas Delobel,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
386,Nicolas Delobel,deathplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
387,Jean Delpech,birthplace,Hanoï (Viet-Nam),Hanoi,Q1858,Vietnam,21.0245,105.84117
387,Jean Delpech,deathplace,Sens (Yonne),Sens,Q212420,France,48.197222222222,3.2833333333333
388,Claude Delvincourt,birthplace,Paris,Paris,Q90,France,48.856944444444,2.3513888888889
388,Claude Delvincourt,deathplace,Orbetello (Italie),Orbetello,Q214849,Italy,42.439444444444,11.2125
